Provinsi,Kab Kota,Kecamatan,Desa,Tanggal,Waktu,Satelit,Confidence,Latitude,Longitude,TN,TX,TAVG,RR,FF_AVG,Confidence_encoded
Kalimantan Barat,SINTANG,Serawai,Nanga Segulang,16/08/2023,12:53 WIB,NASA-NOAA20,medium,-0.40554,11244154.0,,,24.4,33.6,27.6,0
Kalimantan Barat,KUBU RAYA,Sungai Kakap,Pungur Besar,16/08/2023,12:53 WIB,NASA-NOAA20,medium,"0,00000",21496.0,23.2,34.8,27.4,0.0,2.0,0
Kalimantan Barat,KETAPANG,Matan Hilir Selatan,Sungai Bakau,30/08/2023,13:31 WIB,NASA-NOAA20,medium,"-1,00000",94658.0,24.0,33.8,28.0,0.0,4.0,0
Kalimantan Barat,KETAPANG,Kendawangan,Danau Buntar,13/06/2023,00:13 WIB,NASA-NOAA20,medium,"-2,00000",61686.0,23.8,34.6,28.3,0.0,2.0,0
Kalimantan Barat,KUBU RAYA,Sungai Raya,Sungaiasam,27/07/2023,13:31 WIB,NASA-MODIS,medium,"0,00000",24669.0,23.6,34.0,27.5,0.0,4.0,0
Kalimantan Barat,SINTANG,Kelam Permai,Bengkuang,29/07/2023,13:31 WIB,NASA-NOAA20,medium,0.1588,11188893.0,,,21.3,33.0,27.1,0
Kalimantan Tengah,BARITO SELATAN,Dusun Utara,Reong,27/08/2023,12:48 WIB,NASA-NOAA20,medium,"-1,00000",39508.0,23.2,34.6,28.2,0.0,1.0,0
Kalimantan Barat,KETAPANG,Nanga Tayap,Tanjung Medan,14/08/2023,00:52 WIB,NASA-NOAA20,medium,"-1,00000",39919.0,23.3,33.0,27.4,0.0,3.0,0
Kalimantan Barat,KETAPANG,Sandai,Pendamaran Indah,10/08/2023,13:05 WIB,NASA-NOAA20,medium,"-1,00000",13416.0,23.8,33.3,27.9,0.0,4.0,0
Kalimantan Tengah,KOTAWARINGIN TIMUR,Mentaya Hilir Selatan,Sei Ijum Raya,27/08/2023,09:47 WIB,NASA-MODIS,medium,-293617.0,11290868.0,,,23.2,34.5,28.5,0
Kalimantan Barat,KETAPANG,Tumbang Titi,Tumbang Titi,31/08/2023,13:25 WIB,NASA-MODIS,medium,"-1,00000",82306.0,24.1,33.6,28.5,0.0,4.0,0
Kalimantan Barat,KETAPANG,Matan Hilir Utara,Kuala Tolak,16/08/2023,12:55 WIB,NASA-NOAA20,medium,"-1,00000",45773.0,23.9,33.4,27.9,0.0,3.0,0
Kalimantan Barat,SINTANG,Sepauk,Temawang Bulai,31/08/2023,13:12 WIB,NASA-NOAA20,medium,-0.44254,1112383.0,,,22.6,35.0,28.7,0
Kalimantan Barat,KETAPANG,Nanga Tayap,Tajok Kayong,01/08/2023,12:33 WIB,NASA-NOAA20,medium,"-1,00000",58155.0,24.4,34.2,28.5,0.0,4.0,0
Kalimantan Barat,KUBU RAYA,Sungai Raya,Limbung,18/08/2023,01:15 WIB,NASA-NOAA20,medium,"0,00000",18457.0,23.7,34.0,26.7,0.0,2.0,0
Kalimantan Barat,KETAPANG,Tumbang Titi,Sepauhan Raya,25/07/2023,13:44 WIB,NASA-MODIS,medium,"-1,00000",96355.0,24.6,33.6,28.4,0.0,3.0,0
Kalimantan Barat,KETAPANG,Manis Mata,Sungai Buluh,21/08/2023,00:20 WIB,NASA-NOAA20,medium,"-2,00000",61565.0,24.3,33.8,28.6,0.0,4.0,0
Kalimantan Barat,KETAPANG,Simpang Hulu,Botuh Bosi,12/08/2023,12:27 WIB,NASA-NOAA20,medium,"0,00000",54872.0,22.5,32.3,26.6,0.0,3.0,0
Kalimantan Barat,KETAPANG,Sandai,Merimbang Jaya,27/08/2023,12:48 WIB,NASA-NOAA20,medium,"-1,00000",11513.0,23.6,32.4,28.3,0.0,3.0,0
Kalimantan Barat,KUBU RAYA,Kuala Mandor B,Kuala Mandor B,06/08/2023,12:42 WIB,NASA-NOAA20,medium,"0,00000",1287.0,23.9,33.6,27.3,0.0,2.0,0
Kalimantan Barat,KETAPANG,Hulu Sungai,Kenyabur,18/08/2023,12:16 WIB,NASA-NOAA20,medium,"0,00000",76764.0,24.0,34.2,28.1,0.0,4.0,0
Kalimantan Barat,KETAPANG,Sandai,Randau,15/08/2023,13:42 WIB,NASA-MODIS,medium,"0,00000",99498.0,23.0,33.4,27.7,0.0,4.0,0
Kalimantan Tengah,BARITO SELATAN,Jenamas,Tabatan,11/08/2023,12:46 WIB,NASA-NOAA20,medium,"-2,00000",53841.0,22.8,34.0,27.0,0.0,1.0,0
Kalimantan Barat,KETAPANG,Sungai Laur,Selangkut Raya,13/08/2023,12:10 WIB,NASA-NOAA20,medium,"0,00000",75718.0,22.6,33.2,27.2,0.0,3.0,0
Kalimantan Barat,KETAPANG,Jelai Hulu,Limpang,14/08/2023,12:59 WIB,NASA-MODIS,medium,"-1,00000",87926.0,23.3,33.0,27.4,0.0,3.0,0
Kalimantan Barat,KETAPANG,Nanga Tayap,Kayong Utara,09/08/2023,13:25 WIB,NASA-NOAA20,medium,"-1,00000",51883.0,23.5,33.4,28.1,0.0,3.0,0
Kalimantan Timur,BERAU,Gunung Tabur,Sambakungan,02/08/2023,12:16 WIB,NASA-NOAA20,medium,"2,00000",24716.0,23.8,35.2,28.8,0.0,2.0,0
Kalimantan Barat,KETAPANG,Kendawangan,Seriam,28/06/2023,13:12 WIB,NASA-NOAA20,medium,"-2,00000",55449.0,24.4,34.6,28.9,0.0,3.0,0
Kalimantan Barat,KETAPANG,Tumbang Titi,Nanga Kelampai,29/06/2023,12:55 WIB,NASA-NOAA20,medium,"-1,00000",91308.0,24.3,34.3,28.3,0.0,3.0,0
Kalimantan Timur,BERAU,Segah,Bukit Makmur,10/08/2023,01:06 WIB,NASA-MODIS,medium,"2,00000",5469.0,23.7,34.4,27.4,23.5,1.0,0
Kalimantan Barat,KETAPANG,Sungai Laur,Mekar Harapan,10/08/2023,13:05 WIB,NASA-NOAA20,medium,"0,00000",9799.0,23.8,33.3,27.9,0.0,4.0,0
Kalimantan Barat,KETAPANG,Hulu Sungai,Beginci Darat,17/08/2023,12:33 WIB,NASA-NOAA20,medium,"-1,00000",23307.0,24.4,33.8,28.0,0.0,3.0,0
Kalimantan Barat,KUBU RAYA,Sungai Raya,Sungaiasam,05/08/2023,12:59 WIB,NASA-NOAA20,medium,"0,00000",2585.0,24.4,34.4,28.2,0.0,2.0,0
Kalimantan Barat,KETAPANG,Nanga Tayap,Kayung Tuhe,11/08/2023,12:48 WIB,NASA-NOAA20,medium,"-1,00000",59313.0,23.3,33.2,27.7,0.0,3.0,0
Kalimantan Timur,BERAU,Pulau Derawan,Teluk Semanting,01/08/2023,12:36 WIB,NASA-NOAA20,medium,"2,00000",25595.0,24.2,35.5,28.6,0.0,2.0,0
Kalimantan Barat,KETAPANG,Simpang Hulu,Sekucing Kualan,21/08/2023,00:20 WIB,NASA-NOAA20,medium,"0,00000",56821.0,24.3,33.8,28.6,0.0,4.0,0
Kalimantan Timur,BERAU,Pulau Derawan,Kasai,26/07/2023,12:48 WIB,NASA-NOAA20,medium,"2,00000",22449.0,23.4,34.0,28.2,0.0,2.0,0
Kalimantan Barat,KETAPANG,Jelai Hulu,Semantun,15/08/2023,13:12 WIB,NASA-NOAA20,medium,"-2,00000",5048.0,23.0,33.4,27.7,0.0,4.0,0
Kalimantan Tengah,BARITO SELATAN,Dusun Hilir,Mahajandau,21/08/2023,12:59 WIB,NASA-NOAA20,medium,"-2,00000",33247.0,24.8,35.0,28.8,0.0,1.0,0
Kalimantan Tengah,KOTAWARINGIN BARAT,Kumai,Keraya,11/07/2023,12:27 WIB,NASA-NOAA20,medium,"-2,00000",97372.0,23.7,32.3,27.3,0.5,2.0,0
Kalimantan Barat,KETAPANG,Tumbang Titi,Batu Tajam,01/08/2023,12:33 WIB,NASA-NOAA20,medium,"-1,00000",80395.0,24.4,34.2,28.5,0.0,4.0,0
Kalimantan Barat,KUBU RAYA,Batu Ampar,Tasik Malaya,20/08/2023,13:20 WIB,NASA-NOAA20,medium,"0,00000",75216.0,23.8,34.0,27.7,0.0,3.0,0
Kalimantan Barat,KETAPANG,Simpang Hulu,Botuh Bosi,27/07/2023,09:58 WIB,NASA-MODIS,medium,"0,00000",51374.0,24.0,32.6,28.5,0.0,3.0,0
Kalimantan Tengah,BARITO SELATAN,Dusun Hilir,Sungai Jaya,11/08/2023,12:46 WIB,NASA-NOAA20,medium,"-2,00000",49036.0,22.8,34.0,27.0,0.0,1.0,0
Kalimantan Barat,KETAPANG,Nanga Tayap,Batu Mas,13/08/2023,13:50 WIB,NASA-NOAA20,medium,"-1,00000",68986.0,22.6,33.2,27.2,0.0,3.0,0
Kalimantan Tengah,KOTAWARINGIN BARAT,Kumai,Teluk Pulai,22/08/2023,12:40 WIB,NASA-NOAA20,medium,"-2,00000",86409.0,22.8,32.6,26.9,0.0,3.0,0
Kalimantan Barat,KUBU RAYA,Rasau Jaya,Pematang Tujuh,29/07/2023,09:38 WIB,NASA-MODIS,medium,"0,00000",19253.0,22.9,32.5,26.8,0.0,2.0,0
Kalimantan Barat,KETAPANG,Jelai Hulu,Limpang,31/08/2023,13:25 WIB,NASA-MODIS,medium,"-1,00000",87861.0,24.1,33.6,28.5,0.0,4.0,0
Kalimantan Barat,KETAPANG,Nanga Tayap,Kayung Tuhe,10/08/2023,13:29 WIB,NASA-MODIS,medium,"-1,00000",57307.0,23.8,33.3,27.9,0.0,4.0,0
Kalimantan Tengah,KOTAWARINGIN TIMUR,Teluk Sampit,Lampuyang,26/08/2023,13:05 WIB,NASA-NOAA20,medium,"-2,00000",96579.0,22.9,32.5,27.0,0.0,2.0,0
Kalimantan Barat,KETAPANG,Marau,Belaban,22/08/2023,01:19 WIB,NASA-MODIS,medium,"-2,00000",319.0,24.2,34.4,28.5,0.0,4.0,0
Kalimantan Barat,KETAPANG,Tumbang Titi,Tumbang Titi,27/07/2023,13:31 WIB,NASA-MODIS,medium,"-1,00000",84798.0,24.0,32.6,28.5,0.0,3.0,0
Kalimantan Barat,SINTANG,Kayan Hilir,Tanjung Putar,26/07/2023,12:48 WIB,NASA-NOAA20,medium,0.00376,11192925.0,,,23.8,33.6,28.2,0
Kalimantan Timur,BERAU,Sambaliung,Bena Baru,14/08/2023,00:49 WIB,NASA-NOAA20,medium,"1,00000",99186.0,23.8,34.1,27.3,26.7,1.0,0
Kalimantan Barat,KETAPANG,Simpang Hulu,Kualan Hilir,18/08/2023,13:57 WIB,NASA-NOAA20,medium,"0,00000",61815.0,24.0,34.2,28.1,0.0,4.0,0
Kalimantan Barat,KETAPANG,Matan Hilir Selatan,Sungai Besar,01/06/2023,00:39 WIB,NASA-NOAA20,medium,"-1,00000",91778.0,25.6,33.8,29.4,0.0,3.0,0
Kalimantan Barat,KETAPANG,Simpang Dua,Semandang Kanan,31/07/2023,12:53 WIB,NASA-NOAA20,medium,"0,00000",73387.0,23.6,34.2,28.6,0.0,4.0,0
Kalimantan Barat,MELAWI,Belimbing,Balai Lagas,19/08/2023,13:37 WIB,NASA-NOAA20,medium,-0.50975,1113251.0,,,24.7,35.2,29.2,0
Kalimantan Barat,KUBU RAYA,Sungai Kakap,Pungur Besar,24/07/2023,13:25 WIB,NASA-NOAA20,medium,"0,00000",19873.0,24.5,33.4,27.5,0.0,3.0,0
Kalimantan Timur,BERAU,Teluk Bayur,Tumbit Melayu,29/08/2023,12:10 WIB,NASA-NOAA20,medium,"1,00000",99496.0,23.8,33.6,29.0,0.0,2.0,0
Kalimantan Barat,KUBU RAYA,Rasau Jaya,Rasau Jaya Umum,22/06/2023,13:25 WIB,NASA-NOAA20,medium,"0,00000",17133.0,23.5,34.8,28.3,9.2,2.0,0
Kalimantan Barat,KETAPANG,Matan Hilir Selatan,Pematang Gadung,14/08/2023,13:31 WIB,NASA-NOAA20,medium,"-1,00000",99991.0,23.3,33.0,27.4,0.0,3.0,0
Kalimantan Timur,BERAU,Segah,Bukit Makmur,01/08/2023,12:36 WIB,NASA-NOAA20,medium,"2,00000",6143.0,24.2,35.5,28.6,0.0,2.0,0
Kalimantan Timur,BERAU,Biatan,Biatan Bapinang,13/08/2023,12:10 WIB,NASA-NOAA20,medium,"1,00000",62771.0,24.1,32.6,27.9,0.0,2.0,0
Kalimantan Tengah,BARITO UTARA,Montallat,Pepas,13/08/2023,01:11 WIB,NASA-NOAA20,medium,"-1,00000",29139.0,22.5,33.2,27.3,0.0,0.0,0
Kalimantan Barat,KETAPANG,Simpang Hulu,Merawa,31/07/2023,13:03 WIB,NASA-MODIS,medium,"0,00000",47511.0,23.6,34.2,28.6,0.0,4.0,0
Kalimantan Barat,KETAPANG,Nanga Tayap,Pangkalan Suka,27/07/2023,13:31 WIB,NASA-MODIS,medium,"-1,00000",39924.0,24.0,32.6,28.5,0.0,3.0,0
Kalimantan Barat,MELAWI,Pinoh Utara,Tengkajau,26/07/2023,12:48 WIB,NASA-NOAA20,medium,-0.22696,1117468.0,,,24.5,33.6,28.4,0
Kalimantan Tengah,BARITO SELATAN,Jenamas,Kelurahan Rantau Kujang,27/08/2023,09:47 WIB,NASA-MODIS,medium,"-2,00000",38622.0,23.2,34.6,28.2,0.0,1.0,0
Kalimantan Barat,KETAPANG,Matan Hilir Selatan,Sungai Pelang,17/08/2023,09:32 WIB,NASA-MODIS,medium,"-1,00000",89914.0,24.4,33.8,28.0,0.0,3.0,0
Kalimantan Timur,BERAU,Teluk Bayur,Tumbit Melayu,15/07/2023,12:53 WIB,NASA-NOAA20,medium,"2,00000",12.0,24.2,33.8,27.7,0.0,2.0,0
Kalimantan Barat,KETAPANG,Tumbang Titi,Jungkal,26/07/2023,12:48 WIB,NASA-NOAA20,medium,"-1,00000",95144.0,24.5,33.2,28.3,0.0,3.0,0
Kalimantan Barat,KETAPANG,Nanga Tayap,Pangkalan Suka,25/07/2023,13:05 WIB,NASA-NOAA20,medium,"-1,00000",32671.0,24.6,33.6,28.4,0.0,3.0,0
Kalimantan Timur,BERAU,Talisayan,Talisayan,15/07/2023,12:53 WIB,NASA-NOAA20,medium,"1,00000",58979.0,24.2,33.8,27.7,0.0,2.0,0
Kalimantan Barat,KUBU RAYA,Teluk Pakedai,Sungai Nibung,21/08/2023,12:59 WIB,NASA-NOAA20,medium,"0,00000",50654.0,24.1,34.4,27.2,0.0,3.0,0
Kalimantan Barat,KETAPANG,Sungai Laur,Mekar Harapan,31/08/2023,13:25 WIB,NASA-MODIS,medium,"0,00000",99506.0,24.1,33.6,28.5,0.0,4.0,0
Kalimantan Barat,KETAPANG,Sungai Laur,Teluk Mutiara,31/07/2023,21:44 WIB,NASA-MODIS,medium,"0,00000",86442.0,23.6,34.2,28.6,0.0,4.0,0
Kalimantan Barat,KETAPANG,Manis Mata,Suka Ramai,19/08/2023,13:37 WIB,NASA-NOAA20,medium,"-2,00000",8011.0,24.3,34.0,28.9,0.0,4.0,0
Kalimantan Barat,MELAWI,Menukung,Sungai Sampuk,31/08/2023,13:12 WIB,NASA-NOAA20,medium,-0.37803,11232504.0,,,24.6,34.9,29.1,0
Kalimantan Barat,KETAPANG,Pemahan,Muara Semayok,30/07/2023,13:12 WIB,NASA-NOAA20,medium,"-1,00000",71411.0,23.0,33.8,28.2,0.0,4.0,0
Kalimantan Barat,KETAPANG,Simpang Dua,Kampar Sebomban,31/07/2023,12:53 WIB,NASA-NOAA20,medium,"0,00000",70308.0,23.6,34.2,28.6,0.0,4.0,0
Kalimantan Barat,KUBU RAYA,Teluk Pakedai,Teluk Gelam,13/08/2023,13:50 WIB,NASA-NOAA20,medium,"0,00000",36781.0,21.8,34.6,26.6,0.0,2.0,0
Kalimantan Barat,KETAPANG,Hulu Sungai,Sekukun,04/08/2023,13:20 WIB,NASA-NOAA20,medium,"-1,00000",22021.0,24.4,34.6,29.7,0.0,4.0,0
Kalimantan Timur,BERAU,Biduk-Biduk,Giring-Giring,13/07/2023,11:51 WIB,NASA-NOAA20,medium,"1,00000",1724.0,23.8,33.2,27.5,24.6,2.0,0
Kalimantan Tengah,BARITO UTARA,Teweh Tengah,Beringin Raya,29/07/2023,13:16 WIB,NASA-MODIS,medium,"0,00000",93566.0,22.6,33.0,27.2,0.0,0.0,0
Kalimantan Barat,KETAPANG,Sungai Laur,Selangkut Raya,12/08/2023,12:27 WIB,NASA-NOAA20,medium,"0,00000",75522.0,22.5,32.3,26.6,0.0,3.0,0
Kalimantan Barat,KETAPANG,Simpang Hulu,Kualan Hulu,13/08/2023,12:10 WIB,NASA-NOAA20,medium,-0.54378,11057427.0,,,22.6,33.2,27.2,0
Kalimantan Barat,KETAPANG,Hulu Sungai,Riam Dadap,22/08/2023,12:42 WIB,NASA-NOAA20,medium,"-1,00000",21025.0,24.2,34.4,28.5,0.0,4.0,0
Kalimantan Barat,KETAPANG,Hulu Sungai,Cinta Manis,21/08/2023,12:59 WIB,NASA-NOAA20,medium,"-1,00000",12559.0,24.3,33.8,28.6,0.0,4.0,0
Kalimantan Barat,KETAPANG,Tumbang Titi,Suka Damai,14/08/2023,13:31 WIB,NASA-NOAA20,medium,"-1,00000",78987.0,23.3,33.0,27.4,0.0,3.0,0
Kalimantan Barat,KETAPANG,Sandai,Pendamaran Indah,17/08/2023,13:27 WIB,NASA-MODIS,medium,"-1,00000",9371.0,24.4,33.8,28.0,0.0,3.0,0
Kalimantan Barat,KETAPANG,Matan Hilir Selatan,Sungai Besar,02/06/2023,12:59 WIB,NASA-NOAA20,medium,"-1,00000",91036.0,25.6,35.0,30.0,0.0,3.0,0
Kalimantan Barat,KUBU RAYA,Batu Ampar,Tanjungharapan,19/08/2023,00:58 WIB,NASA-NOAA20,medium,"0,00000",91765.0,24.0,34.4,27.4,3.4,2.0,0
Kalimantan Barat,KETAPANG,Nanga Tayap,Pangkalan Teluk,20/08/2023,13:18 WIB,NASA-NOAA20,medium,"-1,00000",42013.0,24.6,33.8,28.6,0.0,4.0,0
Kalimantan Tengah,BARITO SELATAN,Dusun Utara,Sungai Telang,27/08/2023,12:48 WIB,NASA-NOAA20,medium,"-1,00000",59635.0,23.2,34.6,28.2,0.0,1.0,0
Kalimantan Barat,KETAPANG,Sungai Melayu Rayak,Makmur Abadi,28/06/2023,13:12 WIB,NASA-NOAA20,medium,"-1,00000",68265.0,24.4,34.6,28.9,0.0,3.0,0
Kalimantan Tengah,KOTAWARINGIN BARAT,Kotawaringin Lama,Kelurahan Kotawaringin Hilir,29/06/2023,12:55 WIB,NASA-NOAA20,medium,-256877.0,11142502.0,,,24.2,32.5,27.5,0
Kalimantan Barat,KETAPANG,Nanga Tayap,Pangkalan Teluk,10/08/2023,13:05 WIB,NASA-NOAA20,medium,"-1,00000",27748.0,23.8,33.3,27.9,0.0,4.0,0
Kalimantan Barat,MELAWI,Menukung,Batas Nangka,29/06/2023,12:53 WIB,NASA-NOAA20,medium,-0.31451,11234037.0,,,25.3,33.4,28.9,0
Kalimantan Barat,KETAPANG,Kendawangan,Airhitam Hulu,14/08/2023,13:31 WIB,NASA-NOAA20,medium,"-2,00000",56099.0,23.3,33.0,27.4,0.0,3.0,0
Kalimantan Timur,BERAU,Segah,Pandan Sari,09/08/2023,00:43 WIB,NASA-NOAA20,medium,"2,00000",7193.0,23.0,35.8,27.3,24.3,1.0,0
Kalimantan Barat,KETAPANG,Jelai Hulu,Kusik Batu Lapu,12/08/2023,13:14 WIB,NASA-MODIS,medium,"-1,00000",98939.0,22.5,32.3,26.6,0.0,3.0,0
Kalimantan Barat,KETAPANG,Sungai Laur,Merabu Jaya,17/08/2023,12:33 WIB,NASA-NOAA20,medium,"0,00000",68584.0,24.4,33.8,28.0,0.0,3.0,0
Kalimantan Timur,BERAU,Batu Putih,Tembudan,17/08/2023,12:36 WIB,NASA-NOAA20,medium,"1,00000",45402.0,24.0,34.0,27.8,4.5,2.0,0
Kalimantan Barat,KETAPANG,Hulu Sungai,Sekukun,31/07/2023,13:01 WIB,NASA-MODIS,medium,"-1,00000",2715.0,23.6,34.2,28.6,0.0,4.0,0
Kalimantan Barat,KETAPANG,Tumbang Titi,Segar Wangi,05/08/2023,13:14 WIB,NASA-MODIS,medium,"-1,00000",88328.0,24.9,34.2,28.4,0.0,3.0,0
Kalimantan Barat,KETAPANG,Simpang Hulu,Sekucing Labai,16/08/2023,12:53 WIB,NASA-NOAA20,medium,"0,00000",45745.0,23.9,33.4,27.9,0.0,3.0,0
Kalimantan Barat,KETAPANG,Hulu Sungai,Sunge Bengaras,10/08/2023,13:29 WIB,NASA-MODIS,medium,"0,00000",70794.0,23.8,33.3,27.9,0.0,4.0,0
Kalimantan Timur,BERAU,Segah,Bukit Makmur,02/08/2023,12:16 WIB,NASA-NOAA20,medium,"2,00000",6269.0,23.8,35.2,28.8,0.0,2.0,0
Kalimantan Barat,KETAPANG,Sungai Laur,Merabu Jaya,12/08/2023,13:14 WIB,NASA-MODIS,medium,"0,00000",6996.0,22.5,32.3,26.6,0.0,3.0,0
Kalimantan Timur,BERAU,Sambaliung,Bena Baru,01/08/2023,12:36 WIB,NASA-NOAA20,medium,"1,00000",96606.0,24.2,35.5,28.6,0.0,2.0,0
Kalimantan Barat,KETAPANG,Tumbang Titi,Titi Baru,29/07/2023,13:16 WIB,NASA-MODIS,medium,"-1,00000",86924.0,23.7,33.6,28.3,0.0,4.0,0
Kalimantan Barat,KETAPANG,Marau,Karya Baru,15/08/2023,13:12 WIB,NASA-NOAA20,medium,"-2,00000",22969.0,23.0,33.4,27.7,0.0,4.0,0
Kalimantan Barat,KUBU RAYA,Sungai Raya,Sungaiasam,29/07/2023,09:38 WIB,NASA-MODIS,medium,-0.25832,10951056.0,,,22.9,32.5,26.8,0
Kalimantan Barat,KETAPANG,Jelai Hulu,Periangan,10/08/2023,13:29 WIB,NASA-MODIS,medium,-204434.0,11086019.0,,,23.8,33.3,27.9,0
Kalimantan Barat,KETAPANG,Nanga Tayap,Pangkalan Teluk,12/08/2023,13:14 WIB,NASA-MODIS,medium,"-1,00000",40415.0,22.5,32.3,26.6,0.0,3.0,0
Kalimantan Barat,KUBU RAYA,Sungai Raya,Mekar Sari,28/07/2023,01:11 WIB,NASA-NOAA20,medium,"0,00000",25113.0,23.7,32.8,27.0,0.0,3.0,0
Kalimantan Barat,KETAPANG,Jelai Hulu,Tebing Berseri,12/08/2023,12:27 WIB,NASA-NOAA20,medium,"-1,00000",97618.0,22.5,32.3,26.6,0.0,3.0,0
Kalimantan Barat,KUBU RAYA,Batu Ampar,Batu Ampar,29/08/2023,13:40 WIB,NASA-MODIS,medium,"0,00000",78122.0,23.3,34.6,28.6,0.8,2.0,0
Kalimantan Barat,KUBU RAYA,Sungai Kakap,Pungur Kecil,16/08/2023,12:53 WIB,NASA-NOAA20,medium,"0,00000",20052.0,23.2,34.8,27.4,0.0,2.0,0
Kalimantan Tengah,BARITO SELATAN,Jenamas,Kelurahan Rantau Kujang,17/08/2023,13:27 WIB,NASA-MODIS,medium,"-2,00000",4423.0,21.8,34.1,27.4,0.0,1.0,0
Kalimantan Barat,KETAPANG,Sungai Melayu Rayak,Makmur Abadi,30/06/2023,01:36 WIB,NASA-NOAA20,medium,"-1,00000",67936.0,24.8,34.4,28.6,0.0,3.0,0
Kalimantan Barat,KETAPANG,Sungai Laur,Bayun Sari,31/08/2023,13:12 WIB,NASA-NOAA20,medium,"-1,00000",3958.0,24.1,33.6,28.5,0.0,4.0,0
Kalimantan Barat,KETAPANG,Manis Mata,Manis Mata,29/06/2023,12:55 WIB,NASA-NOAA20,medium,"-2,00000",48291.0,24.3,34.3,28.3,0.0,3.0,0
Kalimantan Barat,KUBU RAYA,Terentang,Terentang Hulu,15/08/2023,13:14 WIB,NASA-NOAA20,medium,"0,00000",46798.0,21.8,34.6,26.5,0.0,2.0,0
Kalimantan Barat,KETAPANG,Muara Pawan,Sungai Awan Kanan,12/08/2023,12:27 WIB,NASA-NOAA20,medium,"-1,00000",80985.0,22.5,32.3,26.6,0.0,3.0,0
Kalimantan Barat,KETAPANG,Hulu Sungai,Lubuk Kakap,19/08/2023,13:37 WIB,NASA-NOAA20,medium,"-1,00000",18137.0,24.3,34.0,28.9,0.0,4.0,0
Kalimantan Barat,KETAPANG,Nanga Tayap,Simpang Tiga Sembelangaan,20/08/2023,13:18 WIB,NASA-NOAA20,medium,"-1,00000",4629.0,24.6,33.8,28.6,0.0,4.0,0
Kalimantan Barat,KUBU RAYA,Sungai Raya,Madu Sari,11/08/2023,12:48 WIB,NASA-NOAA20,medium,"0,00000",11478.0,23.8,32.0,26.4,0.1,2.0,0
Kalimantan Barat,KETAPANG,Simpang Hulu,Kualan Hilir,19/08/2023,13:12 WIB,NASA-MODIS,medium,"0,00000",68201.0,24.3,34.0,28.9,0.0,4.0,0
Kalimantan Barat,KETAPANG,Sandai,Petai Patah,28/08/2023,12:27 WIB,NASA-NOAA20,medium,"-1,00000",20838.0,24.2,33.8,28.3,0.0,4.0,0
Kalimantan Timur,BERAU,Gunung Tabur,Tasuk,02/08/2023,12:48 WIB,NASA-MODIS,medium,"2,00000",16823.0,23.8,35.2,28.8,0.0,2.0,0
Kalimantan Barat,KETAPANG,Simpang Hulu,Kenanga,29/07/2023,13:16 WIB,NASA-MODIS,medium,"0,00000",63971.0,23.7,33.6,28.3,0.0,4.0,0
Kalimantan Tengah,BARITO SELATAN,Jenamas,Rantau Bahuang,20/08/2023,13:18 WIB,NASA-NOAA20,medium,"-2,00000",4903.0,23.8,34.8,28.5,0.0,1.0,0
Kalimantan Barat,KETAPANG,Tumbang Titi,Nanga Kelampai,15/08/2023,13:12 WIB,NASA-NOAA20,medium,"-1,00000",89317.0,23.0,33.4,27.7,0.0,4.0,0
Kalimantan Barat,KETAPANG,Sungai Laur,Selangkut Raya,15/08/2023,13:42 WIB,NASA-MODIS,medium,"0,00000",717.0,23.0,33.4,27.7,0.0,4.0,0
Kalimantan Barat,KETAPANG,Simpang Hulu,Balai Pinang,25/07/2023,13:05 WIB,NASA-NOAA20,medium,"0,00000",52464.0,24.6,33.6,28.4,0.0,3.0,0
Kalimantan Tengah,KOTAWARINGIN BARAT,Arut Selatan,Kenambui,25/07/2023,13:05 WIB,NASA-NOAA20,medium,-234544.0,11165225.0,,,23.0,32.7,27.4,0
Kalimantan Barat,SINTANG,Kayan Hulu,Nanga Payak,24/07/2023,13:25 WIB,NASA-NOAA20,medium,-0.14549,11199704.0,,,24.5,33.4,27.1,0
Kalimantan Barat,KETAPANG,Matan Hilir Selatan,Sungai Nanjung,13/08/2023,10:04 WIB,NASA-MODIS,medium,"-2,00000",17776.0,22.6,33.2,27.2,0.0,3.0,0
Kalimantan Barat,KETAPANG,Matan Hilir Selatan,Sungai Besar,22/08/2023,09:38 WIB,NASA-MODIS,medium,"-1,00000",89681.0,24.2,34.4,28.5,0.0,4.0,0
Kalimantan Barat,KUBU RAYA,Sungai Kakap,Pungur Kecil,15/08/2023,13:42 WIB,NASA-MODIS,medium,"0,00000",15753.0,21.8,34.6,26.5,0.0,2.0,0
Kalimantan Barat,KETAPANG,Matan Hilir Selatan,Sungai Bakau,19/08/2023,13:37 WIB,NASA-NOAA20,medium,"-1,00000",9256.0,24.3,34.0,28.9,0.0,4.0,0
Kalimantan Tengah,BARITO UTARA,Montallat,Pepas,24/08/2023,01:04 WIB,NASA-NOAA20,medium,"-1,00000",28977.0,23.4,33.9,27.8,12.0,0.0,0
Kalimantan Barat,KETAPANG,Nanga Tayap,Siantau Raya,10/08/2023,09:38 WIB,NASA-MODIS,medium,"-1,00000",65587.0,23.8,33.3,27.9,0.0,4.0,0
Kalimantan Barat,KETAPANG,Sungai Laur,Randau Limat,19/08/2023,13:12 WIB,NASA-MODIS,medium,"0,00000",63732.0,24.3,34.0,28.9,0.0,4.0,0
